cell,nCounts,nFeatures
1741,647,630
1742,2371,1925
1743,584,519
1744,768,698
1745,1533,1425
1746,398,377
1747,999,914
1748,7626,7091
1749,628,565
1750,8920,8312
1751,566,547
1752,1634,1518
1753,452,385
1754,1115,1042
1755,916,858
1756,9160,8465
1757,603,566
1758,707,662
1759,722,650
1760,1024,951
1761,985,882
1762,831,751
1763,1459,1323
1764,591,556
1765,525,494
1766,967,847
1767,1567,1458
1768,815,757
1769,1050,970
1770,412,364
1771,3196,2594
1772,642,569
1773,1156,863
1774,396,375
1775,913,873
1776,506,454
1777,1180,1041
1778,772,716
1779,2060,1862
1780,1361,905
1781,918,842
1782,786,743
1783,1013,895
1784,2884,2611
1785,413,398
1786,1059,991
1787,857,775
1788,958,861
1789,584,546
1790,1136,1030
1791,1268,1128
1792,2332,2207
1793,1268,1132
1794,928,880
1795,564,523
1796,2247,1853
1797,1531,1410
1798,834,790
1799,4820,4372
1800,405,366
1801,442,419
1802,880,806
1803,2222,2160
1804,1006,906
1805,2320,2076
1806,2175,1553
1807,1158,1055
1808,1376,1120
1809,407,376
1810,1536,1428
1811,943,887
1812,1417,1208
1813,738,684
1814,7347,6551
1815,4715,4354
1816,4257,3639
1817,438,418
1818,2028,1913
1819,758,683
1820,805,746
1821,1444,1294
1822,2845,2242
1823,3106,2877
1824,1620,1194
1825,1197,1098
1826,478,431
1827,445,418
1828,2511,2352
1829,1222,1148
1830,1100,1026
1831,2888,2646
1832,980,888
1833,797,757
1834,2175,2015
1835,415,386
1836,436,409
1837,1269,1041
1838,3099,2766
1839,1571,971
1840,1122,1037
1841,1143,1066
1842,945,856
1843,573,542
1844,441,412
1845,1262,1121
1846,469,449
1847,1660,1504
1848,1120,1044
1849,463,439
1850,547,478
1851,641,600
1852,2207,2038
1853,1191,848
1854,4712,4298
1855,4365,4102
1856,2532,2440
1857,778,728
1858,50738,45120
1859,2805,2659
1860,574,547
1861,589,555
1862,2514,1966
1863,437,379
1864,2624,2236
1865,7330,6523
1866,1006,906
1867,1478,1353
1868,1424,1325
1869,1223,1143
1870,718,677
1871,1098,1039
1872,476,447
1873,868,811
1874,7552,6828
1875,1687,1522
1876,576,554
1877,1385,1280
1878,691,629
1879,377,360
1880,1416,1281
1881,951,834
1882,366,350
1883,574,536
1884,418,408
1885,1109,1078
1886,1466,1362
1887,553,497
1888,1214,842
1889,757,605
1890,1407,1109
1891,5510,5043
