cell,nCounts,nFeatures
1526,492,361
1527,1627,1233
1528,234,171
1529,1028,799
1530,335,227
1531,313,196
1532,331,266
1533,610,473
1534,996,764
1535,531,398
1536,1353,988
1537,1161,883
1538,285,224
1539,520,386
1540,237,203
1541,386,280
1542,643,519
1543,439,368
1544,383,338
1545,676,545
1546,480,394
1547,942,743
1548,428,300
1549,1022,790
1550,763,565
1551,425,325
1552,410,314
1553,976,717
1554,932,750
1555,983,770
1556,295,231
1557,2029,1481
1558,892,695
1559,995,765
1560,1011,738
1561,767,597
1562,260,216
1563,722,569
1564,266,226
1565,471,371
1566,440,360
1567,666,397
1568,2305,1621
1569,2868,2127
1570,353,228
1571,1280,884
1572,333,258
1573,319,247
1574,288,211
1575,2000,1595
1576,271,225
1577,424,296
1578,978,769
1579,704,583
1580,1092,770
1581,988,712
1582,1190,868
1583,855,689
1584,882,668
1585,847,655
1586,414,308
1587,934,806
1588,1636,1247
1589,409,292
1590,576,367
1591,1359,1028
1592,804,607
1593,1265,965
1594,1157,851
1595,707,559
1596,1283,1004
1597,278,228
1598,211,161
1599,741,506
1600,269,214
1601,258,206
1602,940,667
1603,576,410
1604,597,479
1605,414,309
1606,2044,1468
1607,1434,1105
1608,298,220
1609,621,450
1610,1047,787
1611,743,555
1612,1183,869
1613,1508,1159
1614,378,303
1615,1247,989
1616,1067,791
1617,950,732
1618,1638,1145
1619,505,405
1620,638,510
1621,1571,1182
1622,951,771
1623,480,342
1624,1052,828
1625,236,178
1626,607,468
1627,477,301
1628,597,445
1629,1668,1216
1630,356,246
1631,431,323
1632,448,341
1633,1227,922
1634,2172,1585
1635,284,188
1636,711,474
1637,429,299
1638,405,321
1639,825,629
1640,875,694
1641,385,325
1642,701,549
1643,217,183
1644,510,388
1645,910,699
1646,442,362
1647,764,597
1648,394,305
1649,469,395
1650,346,289
1651,507,375
1652,1179,897
1653,342,257
1654,232,193
1655,663,489
1656,822,634
1657,387,313
1658,538,451
1659,736,485
1660,660,541
1661,642,474
1662,608,448
1663,661,540
1664,1278,936
1665,647,486
1666,357,274
1667,585,498
1668,705,520
1669,661,461
1670,832,636
1671,312,241
1672,323,239
1673,407,276
1674,755,566
1675,331,279
1676,906,684
1677,367,298
1678,545,433
1679,360,266
1680,930,731
1681,554,403
1682,957,754
1683,781,399
1684,1248,950
1685,539,432
1686,260,204
1687,475,384
1688,648,525
1689,611,414
1690,486,406
1691,253,192
1692,896,620
1693,421,293
1694,769,586
1695,555,429
1696,566,363
1697,312,260
1698,490,362
1699,831,641
1700,297,234
1701,476,354
1702,1086,838
1703,544,406
1704,941,727
1705,372,293
1706,1567,1201
1707,366,282
1708,1020,781
1709,875,661
1710,329,237
1711,548,424
1712,780,609
1713,375,284
1714,263,209
1715,443,236
1716,789,618
1717,920,698
1718,621,504
1719,413,324
1720,539,413
1721,423,339
1722,1276,976
1723,692,491
1724,609,454
1725,968,776
1726,969,764
1727,897,627
1728,591,485
1729,503,367
1730,1086,836
1731,551,375
1732,458,328
1733,354,277
1734,324,222
1735,459,353
1736,467,364
1737,1319,1003
1738,440,306
1739,708,485
1740,515,394
1741,552,443
1742,643,488
1743,939,733
1744,690,527
1745,539,435
1746,853,684
1747,1021,789
1748,1087,876
1749,666,527
1750,852,642
1751,977,652
1752,490,353
1753,1276,961
1754,336,286
1755,316,269
1756,569,447
1757,319,269
1758,360,278
